hearing_id,statement_index,dom_id,speaker,speaker_type,statement,bill,bill_segment_start,bill_segment_end,ab2222_reference,statement_type,sentence_index,sentence,matched_groups,matched_terms,n_keyword_groups,keyword_match
279611,1283,6843817,Isaac Bryan,Legislator,"And then when they need support, building infrastructure that is desperately needed, it's our job to step up and do it.",AB 2222,769,1659,False,unclear,1,"And then when they need support, building infrastructure that is desperately needed, it's our job to step up and do it.",employment_workforce,job,1,True
279611,1286,6843820,Mark Gonzalez,Legislator,"Thank you, Mr. Speaker. Thank you to my colleague from San Diego, and thank you to my colleague from Culver City for this robust discussion. At the end of the day, this bill is about something pretty simple, making sure firefighters can do their job safely and effectively. Right now the demand is growing. The infrastructure is aging and the gap between the two is getting harder to ignore.",AB 2222,769,1659,False,substantive,3,"At the end of the day, this bill is about something pretty simple, making sure firefighters can do their job safely and effectively.",employment_workforce,job,1,True
279611,1305,6843380,Damon Connolly,Legislator,"Thank you, Mr. Speaker. Members, AB 2227 will provide comprehensive protections for domestic farm workers against wage theft. Domestic farm workers are the backbone of California's agricultural industry, yet they often are the victims of labor violations such as wage theft at the hands of their employers and farm labor contractors or FLCs. Because of the prevalence of labor violations, the state requires FLCs to purchase a surety bond.",AB 2222,769,1659,False,substantive,2,"Members, AB 2227 will provide comprehensive protections for domestic farm workers against wage theft.",employment_workforce,workers; wage,1,True
279611,1305,6843380,Damon Connolly,Legislator,"Thank you, Mr. Speaker. Members, AB 2227 will provide comprehensive protections for domestic farm workers against wage theft. Domestic farm workers are the backbone of California's agricultural industry, yet they often are the victims of labor violations such as wage theft at the hands of their employers and farm labor contractors or FLCs. Because of the prevalence of labor violations, the state requires FLCs to purchase a surety bond.",AB 2222,769,1659,False,substantive,3,"Domestic farm workers are the backbone of California's agricultural industry, yet they often are the victims of labor violations such as wage theft at the hands of their employers and farm labor contractors or FLCs.",employment_workforce,workers; wage,1,True
279611,1306,6843381,Damon Connolly,Legislator,"This bond functions as an added protection from exploitation and harmful work conditions, allowing workers to access bond funds to compensate for stolen wages or fines.",AB 2222,769,1659,False,substantive,1,"This bond functions as an added protection from exploitation and harmful work conditions, allowing workers to access bond funds to compensate for stolen wages or fines.",employment_workforce,workers; wages,1,True
279611,1307,6843382,Damon Connolly,Legislator,"AB 2227 simply will strengthen the farm labor contractor license renewal process, increase the surity bond amount, and create a default judgment to expedite wage recovery for workers. These changes will ensure that FLCs are held accountable and cannot leave workers high and dry. I respectfully ask for an aye vote.",AB 2222,769,1659,False,substantive,1,"AB 2227 simply will strengthen the farm labor contractor license renewal process, increase the surity bond amount, and create a default judgment to expedite wage recovery for workers.",employment_workforce,workers; wage,1,True
279611,1307,6843382,Damon Connolly,Legislator,"AB 2227 simply will strengthen the farm labor contractor license renewal process, increase the surity bond amount, and create a default judgment to expedite wage recovery for workers. These changes will ensure that FLCs are held accountable and cannot leave workers high and dry. I respectfully ask for an aye vote.",AB 2222,769,1659,False,substantive,2,These changes will ensure that FLCs are held accountable and cannot leave workers high and dry.,employment_workforce,workers,1,True
279611,1338,6845722,Avelino Valencia,Legislator,"Once again, thank you, Mr. Speaker. AB 2352 will clarify that nonprofit public benefit corporations that provide nonspecific mental health services may enroll into the Medi-Cal system through a PAVE process. This bill was recently amended in Assembly Appropriations to lower the cost to the state. With that, I respectfully ask for a yes vote.",AB 2222,769,1659,False,substantive,2,AB 2352 will clarify that nonprofit public benefit corporations that provide nonspecific mental health services may enroll into the Medi-Cal system through a PAVE process.,nonprofit_small_outlets,nonprofit,1,True
279611,1353,6847414,Josh Lowenthal,Legislator,"All members vote who desire to vote. Clerk will close the roll, tally the vote size 57 to zero. The measure passes. Pass and retain on file item one seventy four. File item one seventy five is AB 2475 by the Committee on Emergency Management, presented by Assembly Member Ransom.",AB 2222,769,1659,False,substantive,4,Pass and retain on file item one seventy four.,employment_workforce,retain,1,True
279611,1358,6846826,Rhodesia Ransom,Legislator,"This bill brings clarity, accountability, and timeliness to the after action reporting process by separating the response and recovery components into two distinct after action reports with clear deadlines.",AB 2222,769,1659,False,substantive,1,"This bill brings clarity, accountability, and timeliness to the after action reporting process by separating the response and recovery components into two distinct after action reports with clear deadlines.",civic_effects,accountability,1,True
279611,1361,6848036,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes 52, noes 5. The measure passes. Pass and retain on file items 176, 177. File item 178 is AB 2510 by Dr. Arambula. The Clerk will read.",AB 2222,769,1659,False,substantive,4,"Pass and retain on file items 176, 177.",employment_workforce,retain,1,True
279611,1387,6840253,Josh Lowenthal,Legislator,"Clerk will close the roll, tally votes size 57, no zero. The measure passes. We're gonna pass and retain on one eighty two, one eighty three. Violating on one eighty four is AB 2684 by Assemblymember Wynne. The clerk will read.",AB 2222,769,1659,False,substantive,3,"We're gonna pass and retain on one eighty two, one eighty three.",employment_workforce,retain,1,True
279611,1398,6840275,Alex Lee,Legislator,"This is a very straightforward bill, and I respectfully ask for I oh, before I say that, I'll also say that go if this bill should move to the Senate, I will be addressing concerns from affordable housing folks to make sure that nonprofit houses are able to receive the LIHTC credits. And I will also be taking amendments to ensure that it is very specific that this bill is about ICE, CPB, and the management directorate, not any other aspect of DHS, and also about procurement specifically.",AB 2222,769,1659,False,substantive,1,"This is a very straightforward bill, and I respectfully ask for I oh, before I say that, I'll also say that go if this bill should move to the Senate, I will be addressing concerns from affordable housing folks to make sure that nonprofit houses are able to receive the LIHTC credits.",nonprofit_small_outlets,nonprofit,1,True
279611,1407,6840321,Rick Chavez Zbur,Legislator,"While seeking a diagnosis, families are draining savings, taking second jobs, and choosing between a rent payment and a child's test or travel to a distant specialty center. Denying or delaying an FDA approved treatment could drive patients into hospital beds, operating rooms, and intensive care units. This doesn't reduce costs.",AB 2222,769,1659,False,substantive,1,"While seeking a diagnosis, families are draining savings, taking second jobs, and choosing between a rent payment and a child's test or travel to a distant specialty center.",employment_workforce,jobs,1,True
279611,1422,6840410,Committee Secretary,Person,"Assembly Bill 2304 by Assembly Member Lackey and others, an act relating to social workers.",AB 2222,769,1659,False,non_legislator,1,"Assembly Bill 2304 by Assembly Member Lackey and others, an act relating to social workers.",employment_workforce,workers,1,True
279611,1472,6841638,Committee Secretary,Person,Assembly Bill 1883 by Assemblymember Bryan an act relating to employment.,AB 2222,769,1659,False,non_legislator,1,Assembly Bill 1883 by Assemblymember Bryan an act relating to employment.,employment_workforce,employment,1,True
279611,1480,6848471,Jesse Gabriel,Legislator,"Thank you, Mr. Speaker. I'm proud to present AB 1836, which expands the eligible uses for the California Nonprofit Security Grant Program to include off-site events. Currently, the program allows funding to be used for physical security improvements at a nonprofit facility, but not for events hosted in the community, including celebrations, religious festivals, and cultural gatherings. AB 1836 provides a simple and practical fix by allowing nonprofits to use grant funding to help secure those events as well.",AB 2222,769,1659,False,substantive,2,"I'm proud to present AB 1836, which expands the eligible uses for the California Nonprofit Security Grant Program to include off-site events.",nonprofit_small_outlets,Nonprofit,1,True
279611,1480,6848471,Jesse Gabriel,Legislator,"Thank you, Mr. Speaker. I'm proud to present AB 1836, which expands the eligible uses for the California Nonprofit Security Grant Program to include off-site events. Currently, the program allows funding to be used for physical security improvements at a nonprofit facility, but not for events hosted in the community, including celebrations, religious festivals, and cultural gatherings. AB 1836 provides a simple and practical fix by allowing nonprofits to use grant funding to help secure those events as well.",AB 2222,769,1659,False,substantive,3,"Currently, the program allows funding to be used for physical security improvements at a nonprofit facility, but not for events hosted in the community, including celebrations, religious festivals, and cultural gatherings.",nonprofit_small_outlets,nonprofit,1,True
279611,1500,6849488,Jesse Gabriel,Legislator,This bill would establish the Office of Community Violence Intervention to be led by a full time director enabling more effective administration of the CalVIP program.,AB 2222,769,1659,False,substantive,1,This bill would establish the Office of Community Violence Intervention to be led by a full time director enabling more effective administration of the CalVIP program.,employment_workforce,full time,1,True
279611,1571,6974567,Lashae Sharp-Collins,Legislator,"Thank you, mister speaker and members. I rise to present assembly Bill 2108, which creates a statewide diversion option for low level nonviolent retail theft so offenders are held accountable without being pushed deeper into the justice system. Prop 36 promised voters, obviously, they promised for for for folks to be rehabilitated and to give them the opportunities, but also maintain the accountability. That is what diversion is.",AB 2222,769,1659,False,substantive,3,"Prop 36 promised voters, obviously, they promised for for for folks to be rehabilitated and to give them the opportunities, but also maintain the accountability.",civic_effects,accountability,1,True
279611,1573,6974569,Lashae Sharp-Collins,Legislator,"Assembly bill 2108 creates pathways into work, whether vocational and or apprenticeship programs to help lift individuals out of poverty and curve retail theft. The bill explains well, it actually excludes any theft that involves violence or threatened violence, organized retail theft offenses, and habitual repeat theft offenders. Furthermore, the bill ensures that judges retain suitability for diversion based on the actual case. This bill is not an anti prop 36 bill, but instead, it actually builds on the proposition's promise of consequences and also treatment.",AB 2222,769,1659,False,substantive,3,"Furthermore, the bill ensures that judges retain suitability for diversion based on the actual case.",employment_workforce,retain,1,True
279611,1596,6974592,Rhodesia Ransom,Legislator,"This is a rare case where we actually have the victims, which are the retailers, standing up and saying that we agree as the victims of organized theft that there has to be an opportunity to provide people with job training and skills. I come from a county that has a program that stands against retail theft.",AB 2222,769,1659,False,substantive,1,"This is a rare case where we actually have the victims, which are the retailers, standing up and saying that we agree as the victims of organized theft that there has to be an opportunity to provide people with job training and skills.",employment_workforce,job,1,True
279611,1599,6974595,Rhodesia Ransom,Legislator,"But what does happen alignment with prop 36, which already says that it refers to three offenses. Diversion can be eligible if the judge says so. If they has less than three offenses, if they are nonviolent offenses, and if they don't have any additional pending theft. So the fact that the retailer said, look, we wanna support giving these people an opportunity if the judge sees fit, because not every person's gonna be the same to actually give them a job, get job skills training.",AB 2222,769,1659,False,substantive,4,"So the fact that the retailer said, look, we wanna support giving these people an opportunity if the judge sees fit, because not every person's gonna be the same to actually give them a job, get job skills training.",employment_workforce,job,1,True
279611,1604,6974600,Rhodesia Ransom,Legislator,"And so what better service than to provide people who've had a first offense, a nonviolent offense, an offense that does not include any other crimes, an opportunity to get job training. Now when they come back, if you wanna come and say, hey, they went through that diversion program. They did it again.",AB 2222,769,1659,False,substantive,1,"And so what better service than to provide people who've had a first offense, a nonviolent offense, an offense that does not include any other crimes, an opportunity to get job training.",employment_workforce,job,1,True
279611,1612,6974608,Isaac Bryan,Legislator,"I wanna thank the author for her courage to step up and remind us that people are struggling, and judges should have the discretion to decide that struggling people who make mistakes, what that accountability can and should look like, and also be conscious of the impact of broader society at a time when we don't have the resources to lock everybody up who's struggling.",AB 2222,769,1659,False,substantive,1,"I wanna thank the author for her courage to step up and remind us that people are struggling, and judges should have the discretion to decide that struggling people who make mistakes, what that accountability can and should look like, and also be conscious of the impact of broader society at a time when we don't have the resources to lock everybody up who's struggling.",civic_effects,accountability,1,True
279611,1613,6974609,Isaac Bryan,Legislator,I also wanna be very clear. We talk about accountability for theft. None of this compares to the hundreds of millions of dollars of insider trading by the president of The United States right now. He didn't even have to ask for diversion. But the struggling mother who stole diapers from a Target?,AB 2222,769,1659,False,substantive,2,We talk about accountability for theft.,civic_effects,accountability,1,True
279611,1621,6974617,Tina McKinnor,Legislator,"Mister speaker, I rise today in support of AB 2108. This bill is about smart accountability. It's about making sure our justice system has the tools to address retail theft in a way that actually reduces repeat offenses and approves public safety. AB 2108 creates a structured diversion process for certain nonviolent theft offenses while still requiring prosecutors to carefully review eligibility, criminal history, and whether violence or threats were involved.",AB 2222,769,1659,False,substantive,2,This bill is about smart accountability.,civic_effects,accountability,1,True
279611,1623,6974619,Tina McKinnor,Legislator,"Members, we cannot arrest and incarcerate our way out of every challenge. If someone is struggling with substance abuse, mental health issue issues, poverty, or instability, and they're willing to participate in restitution, counseling, education, or rehabilitation, we should want the cycle to stop before it escalates any further. This bill says accountability matters, rehabilitation matters, victims matter, public safety matters. AB 2108 requires court to dismiss charges only only after individuals successfully complete the diversion requirements imposed by the court. And let's be honest, my friends.",AB 2222,769,1659,False,substantive,3,"This bill says accountability matters, rehabilitation matters, victims matter, public safety matters.",civic_effects,accountability,1,True
279611,1625,6974621,Tina McKinnor,Legislator,"Members, smart justice is not soft justice. Smart justice is effective justice. AB 2108 creates pathways to responsibility, restoration, and rehabilitation while preserving accountability and public safety. My district, A D 61, did not vote for prop 36. So I'm I'm I'm legislating as per my district.",AB 2222,769,1659,False,substantive,3,"AB 2108 creates pathways to responsibility, restoration, and rehabilitation while preserving accountability and public safety.",civic_effects,accountability,1,True
279611,1649,6974645,James Gallagher,Legislator,So that that's what Prop 36 did. And the gentleman from San Jose is completely disingenuous because he knows that he conspired with the governor to try and keep people from even voting on Prop 36. They didn't even want the people to vote. Yes. Mister democracy over there was trying to deprive people of the ability to vote on Prop 36.,AB 2222,769,1659,False,substantive,5,Mister democracy over there was trying to deprive people of the ability to vote on Prop 36.,civic_effects,democracy,1,True
279611,1650,6974646,James Gallagher,Legislator,"Good thing for us, they did actually get to vote. Democracy had its way and it passes over 70% of the vote. But I do think it's interesting some of these arguments being made on the floor, and I think I'm gonna make them myself. You know, my my constituents didn't vote for prop 50. So I guess we don't have to follow it.",AB 2222,769,1659,False,substantive,2,Democracy had its way and it passes over 70% of the vote.,civic_effects,Democracy,1,True
279661,291,10331729,Chris Ward,Legislator,"It's the most important thing of the morning. I'd like to begin with AB 2222, if that's okay?",AB 2222,288,691,True,unclear,2,"I'd like to begin with AB 2222, if that's okay?",bill_reference,AB 2222,1,True
279661,293,10331732,Chris Ward,Legislator,"So today, local journalism is under attack from every direction. Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing. At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable. When a newsroom closes, communities lose more than just headlines. They lose watchdogs, transparency, and access to reliable local information.",AB 2222,288,691,False,substantive,1,"So today, local journalism is under attack from every direction.",local_news; journalists_reporters,local journalism; journalism,2,True
279661,293,10331732,Chris Ward,Legislator,"So today, local journalism is under attack from every direction. Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing. At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable. When a newsroom closes, communities lose more than just headlines. They lose watchdogs, transparency, and access to reliable local information.",AB 2222,288,691,False,substantive,2,"Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing.",journalists_reporters; news_organizations,reporters; Newsrooms; newspapers,2,True
279661,293,10331732,Chris Ward,Legislator,"So today, local journalism is under attack from every direction. Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing. At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable. When a newsroom closes, communities lose more than just headlines. They lose watchdogs, transparency, and access to reliable local information.",AB 2222,288,691,False,substantive,3,"At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable.",journalists_reporters; news_organizations,journalists; press,2,True
279661,293,10331732,Chris Ward,Legislator,"So today, local journalism is under attack from every direction. Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing. At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable. When a newsroom closes, communities lose more than just headlines. They lose watchdogs, transparency, and access to reliable local information.",AB 2222,288,691,False,substantive,4,"When a newsroom closes, communities lose more than just headlines.",news_organizations,newsroom,1,True
279661,293,10331732,Chris Ward,Legislator,"So today, local journalism is under attack from every direction. Newsrooms across California are shrinking, reporters are being laid off, community newspapers are closing, and trusted local voices are disappearing. At the same time, we are witnessing increasing political attacks on a free and independent press with efforts to undermine journalists, discredit credible reporting, and weaken the institutions that hold power accountable. When a newsroom closes, communities lose more than just headlines. They lose watchdogs, transparency, and access to reliable local information.",AB 2222,288,691,False,substantive,5,"They lose watchdogs, transparency, and access to reliable local information.",information_effects,local information,1,True
279661,294,10331733,Chris Ward,Legislator,"Local journal - excuse me, local journalists are often the only people attending city council meetings, school board meetings, and covering the issue, issues that directly affect Californians. So, AB 2222 is about investing in that public good. The bill establishes a targeted temporary tax credit to help local news organizations retain existing journalists, hire new reporters, and expand local coverage across California.",AB 2222,288,691,True,substantive,1,"Local journal - excuse me, local journalists are often the only people attending city council meetings, school board meetings, and covering the issue, issues that directly affect Californians.",local_news; journalists_reporters,local journalists; journalists,2,True
279661,294,10331733,Chris Ward,Legislator,"Local journal - excuse me, local journalists are often the only people attending city council meetings, school board meetings, and covering the issue, issues that directly affect Californians. So, AB 2222 is about investing in that public good. The bill establishes a targeted temporary tax credit to help local news organizations retain existing journalists, hire new reporters, and expand local coverage across California.",AB 2222,288,691,True,substantive,2,"So, AB 2222 is about investing in that public good.",bill_reference,AB 2222,1,True
279661,294,10331733,Chris Ward,Legislator,"Local journal - excuse me, local journalists are often the only people attending city council meetings, school board meetings, and covering the issue, issues that directly affect Californians. So, AB 2222 is about investing in that public good. The bill establishes a targeted temporary tax credit to help local news organizations retain existing journalists, hire new reporters, and expand local coverage across California.",AB 2222,288,691,True,substantive,3,"The bill establishes a targeted temporary tax credit to help local news organizations retain existing journalists, hire new reporters, and expand local coverage across California.",local_news; journalists_reporters; news_organizations; employment_workforce; tax_credit,local news; journalists; reporters; news organizations; hire; retain; tax credit,5,True
279661,295,10331734,Chris Ward,Legislator,"The latest amendments further strengthen the measure by expanding support to part time journalists, recognizing sole proprietors who operate local news outlets, and ensure that the credit reaches a broad range of local print, digital broadcast, and non profit news organizations that serve California communities.",AB 2222,288,691,False,substantive,1,"The latest amendments further strengthen the measure by expanding support to part time journalists, recognizing sole proprietors who operate local news outlets, and ensure that the credit reaches a broad range of local print, digital broadcast, and non profit news organizations that serve California communities.",local_news; journalists_reporters; news_organizations; employment_workforce,local news; journalists; news organizations; news outlets; part time,4,True
279661,296,10331735,Chris Ward,Legislator,"The bill also includes a strong accountability measure. Eligible organizations must publicly disclose ownership of governance, maintain correct... maintain corrections policies, carry media liability insurance, and cannot be controlled by political organizations or 501 c4 advocacy groups. These safeguards ensure that taxpayer dollars support independent community focused journalism, not political propaganda. At a time when misinformation is spreading and trusted local news is disappearing, California has an opportunity to invest in one of the cornerstones of our democracy.",AB 2222,288,691,False,substantive,1,The bill also includes a strong accountability measure.,civic_effects,accountability,1,True
279661,296,10331735,Chris Ward,Legislator,"The bill also includes a strong accountability measure. Eligible organizations must publicly disclose ownership of governance, maintain correct... maintain corrections policies, carry media liability insurance, and cannot be controlled by political organizations or 501 c4 advocacy groups. These safeguards ensure that taxpayer dollars support independent community focused journalism, not political propaganda. At a time when misinformation is spreading and trusted local news is disappearing, California has an opportunity to invest in one of the cornerstones of our democracy.",AB 2222,288,691,False,substantive,4,"These safeguards ensure that taxpayer dollars support independent community focused journalism, not political propaganda.",journalists_reporters,journalism,1,True
279661,296,10331735,Chris Ward,Legislator,"The bill also includes a strong accountability measure. Eligible organizations must publicly disclose ownership of governance, maintain correct... maintain corrections policies, carry media liability insurance, and cannot be controlled by political organizations or 501 c4 advocacy groups. These safeguards ensure that taxpayer dollars support independent community focused journalism, not political propaganda. At a time when misinformation is spreading and trusted local news is disappearing, California has an opportunity to invest in one of the cornerstones of our democracy.",AB 2222,288,691,False,substantive,5,"At a time when misinformation is spreading and trusted local news is disappearing, California has an opportunity to invest in one of the cornerstones of our democracy.",local_news; civic_effects; information_effects,local news; democracy; misinformation,3,True
279661,297,10331736,Chris Ward,Legislator,"With me to speak in support of the Community News Act, we have Jeff Knox, from, TTWN in San Francisco representing SAG-AFTRA and former Senator Steve Glazer.",AB 2222,288,691,True,substantive,1,"With me to speak in support of the Community News Act, we have Jeff Knox, from, TTWN in San Francisco representing SAG-AFTRA and former Senator Steve Glazer.",bill_reference; local_news,Community News Act; Community News,2,True
279661,298,10331737,Jeffery Knox,Person,"Thank you, Mister Chair and members, for the opportunity to speak today. My name is Jeff Knox. I'm a member of SAG-AFTRA's NorCal Local Board. I'm here on behalf of my union's a 160,000 members, many of whom are broadcasters like myself and who know firsthand the importance of quality journalism to a healthy society. Right now, situation is dire.",AB 2222,288,691,False,non_legislator,4,"I'm here on behalf of my union's a 160,000 members, many of whom are broadcasters like myself and who know firsthand the importance of quality journalism to a healthy society.",journalists_reporters,journalism,1,True
279661,299,10331738,Jeffery Knox,Person,"Last year, Congress eliminated over a billion dollars in funding for the corporation for public broadcasting, decimating available grants for local PBS and NPR affiliates. These cuts have prompted severe job losses at stations across the country, leaving many outlets, including those in California, scrambling for alternative funding. Broadcasters chose this business because we want to serve our community. We understand the importance of unbiased access to information.",AB 2222,288,691,False,non_legislator,2,"These cuts have prompted severe job losses at stations across the country, leaving many outlets, including those in California, scrambling for alternative funding.",employment_workforce,job,1,True
279661,300,10331739,Jeffery Knox,Person,"And sadly, the corporate dominated media space is becoming increasingly hostile to local journalists and our ability to keep our communities informed and our livelihood sustained.",AB 2222,288,691,False,non_legislator,1,"And sadly, the corporate dominated media space is becoming increasingly hostile to local journalists and our ability to keep our communities informed and our livelihood sustained.",local_news; journalists_reporters,local journalists; journalists,2,True
279661,301,10331740,Jeffery Knox,Person,Complicating things further is the harm wrought by AI technology and its ability to churn out unreliable and polarizing slop that diverts traffic away from the work of real journalists. Lawmakers need to step in and make the policy changes necessary to ensure continued access to the journalism that keeps our democracy thriving. Assemblymember Ward's AB 2222 is urgently needed. It makes funding available to incentivize the hiring of professional journalists.,AB 2222,288,691,True,non_legislator,1,Complicating things further is the harm wrought by AI technology and its ability to churn out unreliable and polarizing slop that diverts traffic away from the work of real journalists.,journalists_reporters,journalists,1,True
279661,301,10331740,Jeffery Knox,Person,Complicating things further is the harm wrought by AI technology and its ability to churn out unreliable and polarizing slop that diverts traffic away from the work of real journalists. Lawmakers need to step in and make the policy changes necessary to ensure continued access to the journalism that keeps our democracy thriving. Assemblymember Ward's AB 2222 is urgently needed. It makes funding available to incentivize the hiring of professional journalists.,AB 2222,288,691,True,non_legislator,2,Lawmakers need to step in and make the policy changes necessary to ensure continued access to the journalism that keeps our democracy thriving.,journalists_reporters; civic_effects,journalism; democracy,2,True
279661,301,10331740,Jeffery Knox,Person,Complicating things further is the harm wrought by AI technology and its ability to churn out unreliable and polarizing slop that diverts traffic away from the work of real journalists. Lawmakers need to step in and make the policy changes necessary to ensure continued access to the journalism that keeps our democracy thriving. Assemblymember Ward's AB 2222 is urgently needed. It makes funding available to incentivize the hiring of professional journalists.,AB 2222,288,691,True,non_legislator,3,Assemblymember Ward's AB 2222 is urgently needed.,bill_reference,AB 2222,1,True
279661,301,10331740,Jeffery Knox,Person,Complicating things further is the harm wrought by AI technology and its ability to churn out unreliable and polarizing slop that diverts traffic away from the work of real journalists. Lawmakers need to step in and make the policy changes necessary to ensure continued access to the journalism that keeps our democracy thriving. Assemblymember Ward's AB 2222 is urgently needed. It makes funding available to incentivize the hiring of professional journalists.,AB 2222,288,691,True,non_legislator,4,It makes funding available to incentivize the hiring of professional journalists.,journalists_reporters; employment_workforce,journalists; hiring,2,True
279661,303,10331742,Jeffery Knox,Person,"A $20,000 job retention credit to those who hire journalists is about keeping Californians armed with access to human-made news coverage. This is about preserving the economic viability for outlets of all sizes and preserving Californians' intellectual viability. This is about our freedom and our future. Thank you very much.",AB 2222,288,691,False,non_legislator,1,"A $20,000 job retention credit to those who hire journalists is about keeping Californians armed with access to human-made news coverage.",journalists_reporters; employment_workforce,journalists; job; hire; retention,2,True
279661,304,10331743,Steven Glazer,Person,"Thank you, Chair McNerney. What a treat to be back here in the capital. A different seat, but a joy and a pleasure to be here. I'm here on behalf of Rebuild Local News. It's a national, nonpartisan, nonprofit coalition developing and advancing effective public policies designed to strengthen community news and information.",AB 2222,288,691,False,non_legislator,4,I'm here on behalf of Rebuild Local News.,local_news,Local News,1,True
279661,304,10331743,Steven Glazer,Person,"Thank you, Chair McNerney. What a treat to be back here in the capital. A different seat, but a joy and a pleasure to be here. I'm here on behalf of Rebuild Local News. It's a national, nonpartisan, nonprofit coalition developing and advancing effective public policies designed to strengthen community news and information.",AB 2222,288,691,False,non_legislator,5,"It's a national, nonpartisan, nonprofit coalition developing and advancing effective public policies designed to strengthen community news and information.",local_news; nonprofit_small_outlets,community news; nonprofit,2,True
279661,305,10331744,Steven Glazer,Person,"You know, because I sat in the seats that you're in today, I know that part of really trying to do your job well is to have access to information, to know what's happening in your community, and you do that with your own outreach, with your own staff. But a key part of that is the storytelling that you hear from local news about what's happening, whether it's about health care issues or safety or schools or the environment or immigration.",AB 2222,288,691,False,non_legislator,1,"You know, because I sat in the seats that you're in today, I know that part of really trying to do your job well is to have access to information, to know what's happening in your community, and you do that with your own outreach, with your own staff.",employment_workforce,job,1,True
279661,305,10331744,Steven Glazer,Person,"You know, because I sat in the seats that you're in today, I know that part of really trying to do your job well is to have access to information, to know what's happening in your community, and you do that with your own outreach, with your own staff. But a key part of that is the storytelling that you hear from local news about what's happening, whether it's about health care issues or safety or schools or the environment or immigration.",AB 2222,288,691,False,non_legislator,2,"But a key part of that is the storytelling that you hear from local news about what's happening, whether it's about health care issues or safety or schools or the environment or immigration.",local_news,local news,1,True
279661,306,10331745,Steven Glazer,Person,"It's the storytelling that gives you the information that allows you to try to solve problems, try to make your communities a better place. And it has been said, independent news is in crisis. More than a third of outlets have closed in the last two decades.",AB 2222,288,691,False,non_legislator,2,"And it has been said, independent news is in crisis.",editorial_independence,independent news,1,True
279661,307,10331746,Steven Glazer,Person,"More than two-thirds of journalists have lost their jobs. And a key question that this bill tries to address is that what's the role of government in a place in which news wants to have a separation, a distance because they over they they they report on what what you and we do. But but this bill, Assembly bill 2222, does exactly the does it in exactly the right way through a tax credit.",AB 2222,288,691,False,non_legislator,1,More than two-thirds of journalists have lost their jobs.,journalists_reporters; employment_workforce,journalists; jobs,2,True
279661,307,10331746,Steven Glazer,Person,"More than two-thirds of journalists have lost their jobs. And a key question that this bill tries to address is that what's the role of government in a place in which news wants to have a separation, a distance because they over they they they report on what what you and we do. But but this bill, Assembly bill 2222, does exactly the does it in exactly the right way through a tax credit.",AB 2222,288,691,False,non_legislator,3,"But but this bill, Assembly bill 2222, does exactly the does it in exactly the right way through a tax credit.",tax_credit,tax credit,1,True
279661,308,10331747,Steven Glazer,Person,"Just as you provided a tax credit for Hollywood, you don't decide what movies get made or shows get made. This bill is done in a way that's that's, ownership neutral, platform neutral, content neutral.",AB 2222,288,691,False,non_legislator,1,"Just as you provided a tax credit for Hollywood, you don't decide what movies get made or shows get made.",tax_credit,tax credit,1,True
279661,309,10331748,Steven Glazer,Person,"Some of you have heard me say that, you know, there is more than 2,000 registered lobbyists here in Sacramento, but few of them have democracy on their client list. Measures like this don't have the power players that typically occupy a room like this. But we know that independent news gathering and reporting is the infrastructure of a democracy. Community news equips you, the people's representative, to do your best work.",AB 2222,288,691,False,non_legislator,1,"Some of you have heard me say that, you know, there is more than 2,000 registered lobbyists here in Sacramento, but few of them have democracy on their client list.",civic_effects,democracy,1,True
279661,309,10331748,Steven Glazer,Person,"Some of you have heard me say that, you know, there is more than 2,000 registered lobbyists here in Sacramento, but few of them have democracy on their client list. Measures like this don't have the power players that typically occupy a room like this. But we know that independent news gathering and reporting is the infrastructure of a democracy. Community news equips you, the people's representative, to do your best work.",AB 2222,288,691,False,non_legislator,3,But we know that independent news gathering and reporting is the infrastructure of a democracy.,civic_effects; editorial_independence,democracy; independent news,2,True
279661,309,10331748,Steven Glazer,Person,"Some of you have heard me say that, you know, there is more than 2,000 registered lobbyists here in Sacramento, but few of them have democracy on their client list. Measures like this don't have the power players that typically occupy a room like this. But we know that independent news gathering and reporting is the infrastructure of a democracy. Community news equips you, the people's representative, to do your best work.",AB 2222,288,691,False,non_legislator,4,"Community news equips you, the people's representative, to do your best work.",local_news,Community news,1,True
